equation,reaction_type,family,process,origin,depth,state_verdict,consistency_verdict,thermochemistry_verdict,kinetics_verdict,reaction_evidence_verdict,kinetics_or_reaction_evidence_verdict,accepted_by,id
e + SF -> S- + F,Dissociative electron attachment,electron,dissociative_attachment,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_a313f0dc37d2
e + SF -> S+ + F + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_15af37ce02b1
e + SF+ -> F + S,Dissociative recombination,electron,dissociative_recombination,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_6623987e0185
e + S -> S + e,Electron elastic scattering,electron,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_82314957c610
e + S+ -> S+ + e,Electron elastic scattering,electron,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_73bed5ea59b7
e + S- -> S- + e,Electron elastic scattering,electron,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_ecc6652a86ed
e + SF -> SF + e,Electron elastic scattering,electron,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_00b44c97c766
e + SF+ -> SF+ + e,Electron elastic scattering,electron,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_c9f40d3af566
e + SOF3 -> SOF3 + e,Electron elastic scattering,electron,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_d0cd43bf4724
e + SOF4 -> SOF4 + e,Electron elastic scattering,electron,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_50b761d832d6
e + S -> S+ + 2 e,Electron-impact ionization,electron,ionization,mechanical,4,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_e25c2b5151e3
e + SF -> SF+ + 2 e,Electron-impact ionization,electron,ionization,mechanical,4,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_1949520122bc
e + S+ -> S,Electron-ion recombination,electron,recombination,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_b35b302e2884
e + SF+ -> SF,Electron-ion recombination,electron,recombination,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_90e5c3f41514
e + SO -> O + S + e,Electron-impact dissociation,electron,dissociation,mechanical,5,pass,pass,pass,unknown,unknown,unknown,,rxn_adcf4af49ad7
e + SO -> O- + S,Dissociative electron attachment,electron,dissociative_attachment,mechanical,5,pass,pass,pass,unknown,unknown,unknown,,rxn_9bd74d29fdda
e + SO -> S- + O,Dissociative electron attachment,electron,dissociative_attachment,mechanical,5,pass,pass,unknown,unknown,unknown,unknown,,rxn_1032458ae0f1
e + SO -> S+ + O + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,5,pass,pass,unknown,unknown,unknown,unknown,,rxn_fae1fad451f7
e + SO -> SO + e,Electron elastic scattering,electron,elastic,mechanical,5,pass,pass,pass,unknown,unknown,unknown,,rxn_dcc1d198ce27
e + SOF -> SOF + e,Electron elastic scattering,electron,elastic,mechanical,5,pass,pass,unknown,unknown,unknown,unknown,,rxn_df8dec5795cc
