equation,reaction_type,family,process,origin,depth,state_verdict,consistency_verdict,thermochemistry_verdict,kinetics_verdict,reaction_evidence_verdict,kinetics_or_reaction_evidence_verdict,accepted_by,id
CF3 + F -> CF4,Bimolecular association,neutral,association,attested_only,0,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_060cde25fd8a
F + C2F3 -> C2F4,Bimolecular association,neutral,association,attested_only,0,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_2a7c42a66624
2 Ar(4s) -> Ar+ + Ar + e,Associative ionization,neutral,associative_ionization,attested_only,0,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_4f890c9f1ce9
C + C2F4 -> CF + C2F3,Neutral reactive scattering,neutral,reactive_scattering,attested_only,0,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_4c5943388790
CF + F2 -> CF2 + F,Neutral reactive scattering,neutral,reactive_scattering,attested_only,0,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_1e8be1d17031
CF2 + F2 -> CF3 + F,Neutral reactive scattering,neutral,reactive_scattering,attested_only,0,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_93c29d07ff57
CF3 + F2 -> F + CF4,Neutral reactive scattering,neutral,reactive_scattering,attested_only,0,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_cff50cb52bbd
F + C2F4 -> CF2 + CF3,Neutral reactive scattering,neutral,reactive_scattering,attested_only,0,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_5960d80dc648
F + [SiO2] -> 0.5 F2,Surface recombination,surface,surface_recombination,attested_only,0,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_05f35ce5be90
F + [Si] -> 0.5 F2,Surface recombination,surface,surface_recombination,attested_only,0,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_c08e1cde84ca
e + CF4 -> CF2 + F2 + e,Electron-impact dissociation,electron,dissociation,mechanical,1,pass,pass,pass,unknown,unknown,unknown,,rxn_1c368b1b9f67
e + CF4 -> CF3 + F + e,Electron-impact dissociation,electron,dissociation,mechanical,1,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_e01a8d5147ca
e + CF4 -> CF2- + F2,Dissociative electron attachment,electron,dissociative_attachment,mechanical,1,pass,pass,unknown,unknown,unknown,unknown,,rxn_b0abeda1b204
e + CF4 -> CF3- + F,Dissociative electron attachment,electron,dissociative_attachment,mechanical,1,pass,pass,unknown,unknown,unknown,unknown,,rxn_e1773279104f
e + CF4 -> F- + CF3,Dissociative electron attachment,electron,dissociative_attachment,mechanical,1,pass,pass,pass,unknown,unknown,unknown,,rxn_46b6f98027d9
e + CF4 -> F2- + CF2,Dissociative electron attachment,electron,dissociative_attachment,mechanical,1,pass,pass,unknown,unknown,unknown,unknown,,rxn_b820d11ebbfb
e + CF4 -> CF2+ + F2 + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,1,pass,pass,unknown,unknown,unknown,unknown,,rxn_9270da68b5d8
e + CF4 -> CF3+ + F + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,1,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_4c038dd3c3f7
e + Ar -> Ar + e,Electron elastic scattering,electron,elastic,mechanical,1,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_c8f95c3d8ede
e + CF4 -> CF4 + e,Electron elastic scattering,electron,elastic,mechanical,1,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_34d7414ac2cf
e + Ar -> Ar+ + 2 e,Electron-impact ionization,electron,ionization,mechanical,1,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_a69a28bff768
e + CF4 -> CF4+ + 2 e,Electron-impact ionization,electron,ionization,mechanical,1,pass,pass,pass,unknown,unknown,unknown,,rxn_3c3488db3523
CF2 + F2 + M -> CF4 + M,Three-body association,neutral,three_body_association,mechanical,1,pass,pass,pass,unknown,unknown,unknown,,rxn_08fbbd0367ab
CF3 + F + M -> CF4 + M,Three-body association,neutral,three_body_association,mechanical,1,pass,pass,pass,unknown,unknown,unknown,,rxn_fae2a35c3cf8
e + CF2 -> CF2-,Electron attachment,electron,attachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_fc076edc8d0d
e + CF3 -> CF3-,Electron attachment,electron,attachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_6add7c2eef73
e + F -> F-,Electron attachment,electron,attachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_8fa839560004
e + F2 -> F2-,Electron attachment,electron,attachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_900787e68127
e + CF2- -> CF2 + 2 e,Electron-impact detachment,electron,detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_014e0556b6e3
e + CF3- -> CF3 + 2 e,Electron-impact detachment,electron,detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_5b166d957ba4
e + F- -> F + 2 e,Electron-impact detachment,electron,detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d9c95009df17
e + F2- -> F2 + 2 e,Electron-impact detachment,electron,detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_f97da82531fe
e + CF2 -> C + F2 + e,Electron-impact dissociation,electron,dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_591d5ef5f188
e + CF2 -> CF + F + e,Electron-impact dissociation,electron,dissociation,mechanical,2,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_c5581ea425de
e + CF3 -> CF + F2 + e,Electron-impact dissociation,electron,dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_fe77399ff2fa
e + CF3 -> CF2 + F + e,Electron-impact dissociation,electron,dissociation,mechanical,2,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_dd01176ea9aa
e + F2 -> 2 F + e,Electron-impact dissociation,electron,dissociation,mechanical,2,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_68bca252f4bd
e + CF2 -> C- + F2,Dissociative electron attachment,electron,dissociative_attachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_110f122c4147
e + CF2 -> F- + CF,Dissociative electron attachment,electron,dissociative_attachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_a315e7bb4493
e + CF2 -> F2- + C,Dissociative electron attachment,electron,dissociative_attachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_348d56e67d0d
e + CF3 -> CF2- + F,Dissociative electron attachment,electron,dissociative_attachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_2f5b482ab9b8
e + CF3 -> F- + CF2,Dissociative electron attachment,electron,dissociative_attachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ecd6e028e4af
e + CF3 -> F2- + CF,Dissociative electron attachment,electron,dissociative_attachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_996a9e652c96
e + F2 -> F- + F,Dissociative electron attachment,electron,dissociative_attachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_6dfafc324ea8
e + CF3 -> CF2+ + F + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_60237cd1c499
e + F2 -> F+ + F + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c9dace256cc3
e + CF2+ -> C + F2,Dissociative recombination,electron,dissociative_recombination,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_ae5d2a90619f
e + CF2+ -> CF + F,Dissociative recombination,electron,dissociative_recombination,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_465afab78ff2
e + CF3+ -> CF + F2,Dissociative recombination,electron,dissociative_recombination,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_13d86263bab3
e + CF3+ -> CF2 + F,Dissociative recombination,electron,dissociative_recombination,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_9c1ed5854f32
e + CF4+ -> CF2 + F2,Dissociative recombination,electron,dissociative_recombination,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_a59a2879ae7e
e + CF4+ -> CF3 + F,Dissociative recombination,electron,dissociative_recombination,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_ff1bd597dbc2
e + Ar+ -> Ar+ + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ce746e5f7015
e + CF2 -> CF2 + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_cc094f67269d
e + CF2+ -> CF2+ + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_be8ae67e4981
e + CF2- -> CF2- + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_83a12e2696b8
e + CF3 -> CF3 + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_e3434ac4545f
e + CF3+ -> CF3+ + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_27e712b25302
e + CF3- -> CF3- + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_a8168a19d4b1
e + CF4+ -> CF4+ + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_2682a600bf49
e + F -> F + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_d014713c4a78
e + F- -> F- + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_35e7d26760ba
e + F2 -> F2 + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_90dfe4335d02
e + F2- -> F2- + e,Electron elastic scattering,electron,elastic,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_594dacc8bf96
e + CF2 -> CF2+ + 2 e,Electron-impact ionization,electron,ionization,mechanical,2,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_4ee92d4ce3e7
e + CF3 -> CF3+ + 2 e,Electron-impact ionization,electron,ionization,mechanical,2,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_4294bf8b7acd
e + F -> F+ + 2 e,Electron-impact ionization,electron,ionization,mechanical,2,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_0ac0463c2879
e + F2 -> F2+ + 2 e,Electron-impact ionization,electron,ionization,mechanical,2,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_209315ead1fb
e + Ar+ -> Ar,Electron-ion recombination,electron,recombination,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b9b97c9cedf9
e + CF2+ -> CF2,Electron-ion recombination,electron,recombination,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_ec16906d3faf
e + CF3+ -> CF3,Electron-ion recombination,electron,recombination,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_de58a3cb230b
e + CF4+ -> CF4,Electron-ion recombination,electron,recombination,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_d8a4427b5aa3
Ar+ + CF2 -> CF2+ + Ar,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ffd115dacf3e
Ar+ + CF3 -> CF3+ + Ar,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_dc52f04c4ba9
Ar+ + CF4 -> CF4+ + Ar,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_e11398e3a515
Ar+ + F -> F+ + Ar,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_06cb71dde6af
CF2+ + Ar -> Ar+ + CF2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_f8238941bae9
CF2+ + CF3 -> CF3+ + CF2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_7f8a8574079e
CF2+ + CF4 -> CF4+ + CF2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c6aecba7b2eb
CF2+ + F -> F+ + CF2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c30614ea7b87
CF2- + CF3 -> CF3- + CF2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_dda036dba88a
CF2- + F -> F- + CF2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d2c8bba7cbfa
CF3+ + Ar -> Ar+ + CF3,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_3a79f2f6925e
CF3+ + CF2 -> CF2+ + CF3,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_65a363fd89f9
CF3+ + CF4 -> CF4+ + CF3,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_464ca24d9077
CF3+ + F -> F+ + CF3,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ff1bf456aea8
CF3- + CF2 -> CF2- + CF3,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_13c47011a5e3
CF3- + F -> F- + CF3,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_34653e009757
CF4+ + Ar -> Ar+ + CF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_181c3f19d367
CF4+ + CF2 -> CF2+ + CF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_8edc75cf8179
CF4+ + CF3 -> CF3+ + CF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_aba87f1fb6a5
CF4+ + F -> F+ + CF4,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_76c13532b893
F- + CF2 -> CF2- + F,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b6bcf1a1bf59
F- + CF3 -> CF3- + F,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b7e53fd2b0f3
F2- + CF2 -> CF2- + F2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_18a9743431b5
F2- + CF3 -> CF3- + F2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_1829cfcb0760
F2- + F -> F- + F2,Charge exchange,ion,charge_exchange,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_54c338942507
Ar+ + CF2 -> Ar+ + C + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_5d6e9596c4ca
Ar+ + CF2 -> Ar+ + CF + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_3df4bfebf10b
Ar+ + CF3 -> Ar+ + CF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_28cf50c4f654
Ar+ + CF3 -> Ar+ + CF2 + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_5c556ed62e93
CF2+ + CF2 -> CF2+ + C + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_287684950432
CF2+ + CF2 -> CF2+ + CF + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_3cc694ce4d65
CF2+ + CF3 -> CF2+ + CF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_af143306f799
CF2+ + CF3 -> CF2+ + CF2 + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_bbce264bee7e
CF2- + CF2 -> CF2- + C + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_3be35e162350
CF2- + CF2 -> CF2- + CF + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_539f1974f5cf
CF2- + CF3 -> CF2- + CF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_73040e6c7988
CF2- + CF3 -> CF2- + CF2 + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_a6d26cc90940
CF3+ + CF2 -> CF3+ + C + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_c94c414d6363
CF3+ + CF2 -> CF3+ + CF + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d33a24d20003
CF3+ + CF3 -> CF3+ + CF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_9148b9eed489
CF3+ + CF3 -> CF3+ + CF2 + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_8c73ad997029
CF3- + CF2 -> CF3- + C + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_9d5720f40390
CF3- + CF2 -> CF3- + CF + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_b1da24452c68
CF3- + CF3 -> CF3- + CF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_49bf0d93f970
CF3- + CF3 -> CF3- + CF2 + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_eee70cbb7831
CF4+ + CF2 -> CF4+ + C + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_99a36c9b4fa8
CF4+ + CF2 -> CF4+ + CF + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_3f6ebc4be8c4
CF4+ + CF3 -> CF4+ + CF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_ff12cabd48ef
CF4+ + CF3 -> CF4+ + CF2 + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_6f5bbd1b3f46
F- + CF2 -> F- + C + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_90179d462d8b
F- + CF2 -> F- + CF + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_40259d6c122a
F- + CF3 -> F- + CF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_732508018ebb
F- + CF3 -> F- + CF2 + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_32a9f43a324c
F2- + CF2 -> F2- + C + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_0abdf051dd6b
F2- + CF2 -> F2- + CF + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_db2836aeedca
F2- + CF3 -> F2- + CF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_e94464bb5cb4
F2- + CF3 -> F2- + CF2 + F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_523cd8be34e0
F2- + F2 -> F2- + 2 F,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_a361745e15c2
CF2- + Ar -> Ar + CF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_075753490d76
CF2- + CF2 -> 2 CF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_08599d586aa0
CF2- + CF3 -> CF2 + CF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_81465c331702
CF2- + CF4 -> CF2 + CF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_07a897b340a7
CF2- + F -> CF2 + F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_0d95b0a08e92
CF3- + Ar -> Ar + CF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_4a332c448b60
CF3- + CF2 -> CF2 + CF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_52c25e531da7
CF3- + CF3 -> 2 CF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_4d933df67d58
CF3- + CF4 -> CF3 + CF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_e4329beb8a8f
CF3- + F -> CF3 + F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_02a708795c36
F- + Ar -> Ar + F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_6f368a55f7a0
F- + CF2 -> CF2 + F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_cb2ea7607fb1
F- + CF3 -> CF3 + F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_997da6e688da
